Name,GeneName,UniProtID,Species,DrugIDs
Estrogenreceptor,ESR1,P03372,Humans,DB00655
Estrogenreceptor,ESR1,P03372,Humans,DB00675
Estrogenreceptor,ESR1,P03372,Humans,DB00783
Estrogenreceptor,ESR1,P03372,Humans,DB00823
Estrogenreceptor,ESR1,P03372,Humans,DB00882
Estrogenreceptor,ESR1,P03372,Humans,DB00890
Estrogenreceptor,ESR1,P03372,Humans,DB00947
Estrogenreceptor,ESR1,P03372,Humans,DB00957
Estrogenreceptor,ESR1,P03372,Humans,DB00977
Estrogenreceptor,ESR1,P03372,Humans,DB01108
Estrogenreceptor,ESR1,P03372,Humans,DB01185
Estrogenreceptor,ESR1,P03372,Humans,DB01196
Estrogenreceptor,ESR1,P03372,Humans,DB01357
Estrogenreceptor,ESR1,P03372,Humans,DB01406
Estrogenreceptor,ESR1,P03372,Humans,DB04573
Estrogenreceptor,ESR1,P03372,Humans,DB04574
Estrogenreceptor,ESR1,P03372,Humans,DB04575
Estrogenreceptor,ESR1,P03372,Humans,DB04813
Estrogenreceptor,ESR1,P03372,Humans,DB04938
Estrogenreceptor,ESR1,P03372,Humans,DB06202
Estrogenreceptor,ESR1,P03372,Humans,DB06249
Estrogenreceptor,ESR1,P03372,Humans,DB06374
Estrogenreceptor,ESR1,P03372,Humans,DB06401
Estrogenreceptor,ESR1,P03372,Humans,DB09070
Estrogenreceptor,ESR1,P03372,Humans,DB09317
Estrogenreceptor,ESR1,P03372,Humans,DB09318
Estrogenreceptor,ESR1,P03372,Humans,DB09369
Estrogenreceptor,ESR1,P03372,Humans,DB11619
Estrogenreceptor,ESR1,P03372,Humans,DB12235
Estrogenreceptor,ESR1,P03372,Humans,DB13952
Estrogenreceptor,ESR1,P03372,Humans,DB13953
Estrogenreceptor,ESR1,P03372,Humans,DB13954
Estrogenreceptor,ESR1,P03372,Humans,DB13955
Estrogenreceptor,ESR1,P03372,Humans,DB13956
Estrogenreceptor,ESR1,P03372,Humans,DB13981
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB00893
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB01592
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB06154
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB09112
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB13257
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB13995
Hemoglobinsubunitalpha,HBA1,P69905,Humans,DB14975
Androgenreceptor,AR,P10275,Humans,DB00499
Androgenreceptor,AR,P10275,Humans,DB00621
Androgenreceptor,AR,P10275,Humans,DB00624
Androgenreceptor,AR,P10275,Humans,DB00665
Androgenreceptor,AR,P10275,Humans,DB00687
Androgenreceptor,AR,P10275,Humans,DB00984
Androgenreceptor,AR,P10275,Humans,DB01128
Androgenreceptor,AR,P10275,Humans,DB01185
Androgenreceptor,AR,P10275,Humans,DB01395
Androgenreceptor,AR,P10275,Humans,DB01406
Androgenreceptor,AR,P10275,Humans,DB01420
Androgenreceptor,AR,P10275,Humans,DB02266
Androgenreceptor,AR,P10275,Humans,DB04839
Androgenreceptor,AR,P10275,Humans,DB06412
Androgenreceptor,AR,P10275,Humans,DB06710
Androgenreceptor,AR,P10275,Humans,DB06718
Androgenreceptor,AR,P10275,Humans,DB07776
Androgenreceptor,AR,P10275,Humans,DB08804
Androgenreceptor,AR,P10275,Humans,DB08899
Androgenreceptor,AR,P10275,Humans,DB09123
Androgenreceptor,AR,P10275,Humans,DB11619
Androgenreceptor,AR,P10275,Humans,DB11901
Androgenreceptor,AR,P10275,Humans,DB12499
Androgenreceptor,AR,P10275,Humans,DB12941
Androgenreceptor,AR,P10275,Humans,DB13943
Androgenreceptor,AR,P10275,Humans,DB13944
Androgenreceptor,AR,P10275,Humans,DB13946
"Aldehydedehydrogenase,mitochondrial",ALDH2,P05091,Humans,DB00536
"Aldehydedehydrogenase,mitochondrial",ALDH2,P05091,Humans,DB00822
"Aldehydedehydrogenase,mitochondrial",ALDH2,P05091,Humans,DB09116
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB00014
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB00032
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB00044
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB00097
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB06719
Lutropin-choriogonadotropichormonereceptor,LHCGR,P22888,Humans,DB09126
Cationicaminoacidtransporter3,SLC7A3,Q8WY07,Humans,DB13146
Dopaminebeta-hydroxylase,DBH,P09172,Humans,DB00822
Dopaminebeta-hydroxylase,DBH,P09172,Humans,DB00988
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB00252
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB00909
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB01121
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB01438
Sodiumchannelproteintype1subunitalpha,SCN1A,P35498,Humans,DB04930
Tubulinbetachain,TUBB,P07437,Humans,DB00361
Tubulinbetachain,TUBB,P07437,Humans,DB00541
Tubulinbetachain,TUBB,P07437,Humans,DB00570
Tubulinbetachain,TUBB,P07437,Humans,DB01179
Tubulinbetachain,TUBB,P07437,Humans,DB01394
Tubulinbetachain,TUBB,P07437,Humans,DB06137
Tubulinbetachain,TUBB,P07437,Humans,DB11641
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB00210
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB00459
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB00523
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB00755
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB00799
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB05467
Retinoicacidreceptorgamma,RARG,P13631,Humans,DB12808
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB00800
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB00988
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB01186
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB01235
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB01624
D(1B)dopaminereceptor,DRD5,P21918,Humans,DB11160
HistamineH4receptor,HRH4,Q9H3N8,Humans,DB01620
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB00398
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB00495
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB01268
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB06595
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB11697
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB12141
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB12500
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB12874
Receptor-typetyrosine-proteinkinaseFLT3,FLT3,P36888,Humans,DB12978
"Succinate-semialdehydedehydrogenase,mitochondrial",ALDH5A1,P51649,Humans,DB00139
Toll-likereceptor7,TLR7,Q9NYK1,Humans,DB00724
Toll-likereceptor7,TLR7,Q9NYK1,Humans,DB01611
Sigmanon-opioidintracellularreceptor1,SIGMAR1,Q99720,Humans,DB00514
Sigmanon-opioidintracellularreceptor1,SIGMAR1,Q99720,Humans,DB00574
Sigmanon-opioidintracellularreceptor1,SIGMAR1,Q99720,Humans,DB00652
Sigmanon-opioidintracellularreceptor1,SIGMAR1,Q99720,Humans,DB11186
Thiaminepyrophosphokinase1,TPK1,Q9H3S4,Humans,DB00152
2-oxoglutaratedehydrogenasecomplexcomponentE1,OGDH,Q02218,Humans,DB09092
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB00112
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB01270
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB04895
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB06779
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB08885
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB10772
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB14864
"VascularendothelialgrowthfactorA,longform",VEGFA,P15692,Humans,DB15303
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB00035
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB00067
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB00107
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB00872
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB02638
VasopressinV1areceptor,AVPR1A,P37288,Humans,DB14642
Solutecarrierfamily23member1,SLC23A1,Q9UHI7,Humans,DB00126
"CreatinekinaseU-type,mitochondrial",CKMT1A,P12532,Humans,DB00148
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00187
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00195
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00217
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00221
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00264
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00335
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00368
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00373
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00449
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00489
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00521
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00571
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00598
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00612
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00668
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00841
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB00960
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01064
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01102
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01136
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01158
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01193
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01203
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01210
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01214
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01297
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01359
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01364
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB01580
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB04846
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB04861
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB06262
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB06814
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB09351
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB11124
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB11278
Beta-1adrenergicreceptor,ADRB1,P08588,Humans,DB13781
"Succinatedehydrogenase[ubiquinone]flavoproteinsubunit,mitochondrial",SDHA,P31040,Humans,DB09270
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00281
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00296
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00297
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00527
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00645
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00721
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00807
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00892
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB00961
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB01002
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB01086
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB08864
Sodiumchannelproteintype10subunitalpha,SCN10A,Q9Y5Y9,Humans,DB09085
"CarnitineO-palmitoyltransferase2,mitochondrial",CPT2,P23786,Humans,DB01074
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB00203
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB00277
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB00820
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB00862
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB00975
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB01113
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB06237
"cGMP-specific3',5'-cyclicphosphodiesterase",PDE5A,O76074,Humans,DB06267
B-cellreceptorCD22,CD22,P20273,Humans,DB05889
B-cellreceptorCD22,CD22,P20273,Humans,DB12688
Glutathionesynthetase,GSS,P48637,Humans,DB06151
Amiloride-sensitivesodiumchannelsubunitalpha,SCNN1A,P37088,Humans,DB00384
Amiloride-sensitivesodiumchannelsubunitalpha,SCNN1A,P37088,Humans,DB00594
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00281
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00555
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00740
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00776
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB00909
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB06218
Sodiumchannelproteintype11subunitalpha,SCN11A,Q9UI33,Humans,DB14575
Aldehydedehydrogenasefamily3memberB2,ALDH3B2,P48448,Humans,DB09116
NADH-ubiquinoneoxidoreductasechain3,MT-ND3,P03897,Humans,DB00157
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00192
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00252
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00280
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00281
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00379
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00473
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00527
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00532
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00645
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00680
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00740
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00750
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00754
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00908
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB00909
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01035
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01056
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01182
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01195
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01228
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01320
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01346
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB01426
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB04855
Sodiumchannelproteintype5subunitalpha,SCN5A,Q14524,Humans,DB06217
DNAligase1,LIG1,P18858,Humans,DB01280
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00007
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00014
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00050
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00106
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00644
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB00666
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB01406
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB06699
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB06719
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB06785
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB06788
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB06825
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB11619
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB11853
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB11979
Gonadotropin-releasinghormonereceptor,GNRHR,P30968,Humans,DB17083
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB00102
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB00398
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB00619
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB01254
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB01268
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB06589
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB06595
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB08896
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB09079
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB11800
Platelet-derivedgrowthfactorreceptorbeta,PDGFRB,P09619,Humans,DB14840
Retinoicacidreceptorbeta,RARB,P10826,Humans,DB00210
Retinoicacidreceptorbeta,RARB,P10826,Humans,DB00459
Retinoicacidreceptorbeta,RARB,P10826,Humans,DB00523
Retinoicacidreceptorbeta,RARB,P10826,Humans,DB00755
Retinoicacidreceptorbeta,RARB,P10826,Humans,DB00799
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00222
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00414
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00672
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00731
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB00912
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB01016
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB01067
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB01120
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB01124
ATP-bindingcassettesub-familyCmember8,ABCC8,Q09428,Humans,DB01251
Corticosteroid-bindingglobulin,SERPINA6,P08185,Humans,DB00240
Corticosteroid-bindingglobulin,SERPINA6,P08185,Humans,DB01410
PotassiumchannelsubfamilyKmember2,KCNK2,O95069,Humans,DB00204
PotassiumchannelsubfamilyKmember2,KCNK2,O95069,Humans,DB04855
Plasminogen,PLG,P00747,Humans,DB00009
Plasminogen,PLG,P00747,Humans,DB00013
Plasminogen,PLG,P00747,Humans,DB00015
Plasminogen,PLG,P00747,Humans,DB00029
Plasminogen,PLG,P00747,Humans,DB00031
Plasminogen,PLG,P00747,Humans,DB00086
Plasminogen,PLG,P00747,Humans,DB00243
Plasminogen,PLG,P00747,Humans,DB00302
Plasminogen,PLG,P00747,Humans,DB00513
Plasminogen,PLG,P00747,Humans,DB06692
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB00159
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB00197
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB00244
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB00412
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB00966
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB01014
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB01132
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB01393
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB03756
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB05187
Peroxisomeproliferator-activatedreceptorgamma,PPARG,P37231,Humans,DB11133
CoagulationfactorX,F10,P00742,Humans,DB00025
CoagulationfactorX,F10,P00742,Humans,DB00036
CoagulationfactorX,F10,P00742,Humans,DB00100
CoagulationfactorX,F10,P00742,Humans,DB00545
CoagulationfactorX,F10,P00742,Humans,DB00569
CoagulationfactorX,F10,P00742,Humans,DB01109
CoagulationfactorX,F10,P00742,Humans,DB01225
CoagulationfactorX,F10,P00742,Humans,DB06228
CoagulationfactorX,F10,P00742,Humans,DB06605
CoagulationfactorX,F10,P00742,Humans,DB09075
CoagulationfactorX,F10,P00742,Humans,DB09109
CoagulationfactorX,F10,P00742,Humans,DB09258
CoagulationfactorX,F10,P00742,Humans,DB11166
CoagulationfactorX,F10,P00742,Humans,DB12364
CoagulationfactorX,F10,P00742,Humans,DB13149
CoagulationfactorX,F10,P00742,Humans,DB13150
CoagulationfactorX,F10,P00742,Humans,DB13151
CoagulationfactorX,F10,P00742,Humans,DB13152
CoagulationfactorX,F10,P00742,Humans,DB13192
CoagulationfactorX,F10,P00742,Humans,DB13884
CoagulationfactorX,F10,P00742,Humans,DB13923
CoagulationfactorX,F10,P00742,Humans,DB13933
CoagulationfactorX,F10,P00742,Humans,DB13998
CoagulationfactorX,F10,P00742,Humans,DB13999
CoagulationfactorX,F10,P00742,Humans,DB14738
CoagulationfactorX,F10,P00742,Humans,DB16662
Gamma-aminobutyricacidtypeBreceptorsubunit1,GABBR1,Q9UBS5,Humans,DB00659
Gamma-aminobutyricacidtypeBreceptorsubunit1,GABBR1,Q9UBS5,Humans,DB00996
Gamma-aminobutyricacidtypeBreceptorsubunit1,GABBR1,Q9UBS5,Humans,DB01440
Gamma-aminobutyricacidtypeBreceptorsubunit1,GABBR1,Q9UBS5,Humans,DB01956
Gamma-aminobutyricacidtypeBreceptorsubunit1,GABBR1,Q9UBS5,Humans,DB02530
Calcium-transportingATPasetype2Cmember1,ATP2C1,P98194,Humans,DB00753
Ribosyldihydronicotinamidedehydrogenase[quinone],NQO2,P16083,Humans,DB01065
Ribosyldihydronicotinamidedehydrogenase[quinone],NQO2,P16083,Humans,DB03147
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00178
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00492
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00519
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00542
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00584
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00691
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00722
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00790
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00881
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB00999
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB01089
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB01180
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB01197
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB01340
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB01348
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB09477
Angiotensin-convertingenzyme,ACE,P12821,Humans,DB13166
Alcoholdehydrogenase1A,ADH1A,P07327,Humans,DB01213
Sodium/potassium-transportingATPasesubunitgamma,FXYD2,P54710,Humans,DB00606
Microsomaltriglyceridetransferproteinlargesubunit,MTTP,P55157,Humans,DB08827
NeutralaminoacidtransporterB(0),SLC1A5,Q15758,Humans,DB13146
Lipoproteinlipase,LPL,P06858,Humans,DB00636
Lipoproteinlipase,LPL,P06858,Humans,DB01241
Lipoproteinlipase,LPL,P06858,Humans,DB06439
Lipoproteinlipase,LPL,P06858,Humans,DB09568
Lipoproteinlipase,LPL,P06858,Humans,DB13751
Plasminogenactivatorinhibitor1,SERPINE1,P05121,Humans,DB00013
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB00194
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB00201
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB00277
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB00640
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB00824
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB04932
AdenosinereceptorA2b,ADORA2B,P29275,Humans,DB07776
ApoptosisregulatorBcl-2,BCL2,P10415,Humans,DB01229
ApoptosisregulatorBcl-2,BCL2,P10415,Humans,DB01367
ApoptosisregulatorBcl-2,BCL2,P10415,Humans,DB11581
ApoptosisregulatorBcl-2,BCL2,P10415,Humans,DB12243
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00209
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00383
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00387
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00420
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00424
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00517
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00572
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00725
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00747
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00940
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB00979
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB01019
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB01036
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB01085
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB01148
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB04843
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB08897
MuscarinicacetylcholinereceptorM5,CHRM5,P08912,Humans,DB09167
